product_id,sku,product_name,brand,category,subcategory,supplier,cost_price,selling_price,discount_percent,profit_margin,weight,length,width,height,warehouse_id,stock_quantity,reorder_level,launch_date,product_status,supplier_rating,return_rate,created_at,updated_at,color,material,warranty_months,is_active,min_order_qty,max_order_qty
PROD-03026,GRO-SNA-KEL-472,Kelloggs Essential Snack,Kelloggs,Groceries,Snacks,Summit Suppliers,2.99,3.56,0,0.16,0.17,10.60,12.70,23.30,WH-08,972,66,2024-11-07,Active,4.55,0.02,2024-10-30,2025-01-20,Red,Glass Jar,0,True,1,5
PROD-03027,ELE-LAP-SON-144,Sony Pro Laptop,Sony,Electronics,Laptops,Prime Logistics,1115.75,1347.22,0,0.17,1.48,36.30,24.00,1.50,WH-07,860,97,2025-06-06,Active,4.28,0.07,2025-05-23,2025-09-29,,Metal,24,True,1,20
PROD-03028,GRO-PAN-GEN-222,General Mills Pro Pantry,General Mills,Groceries,Pantry,Summit Suppliers,3.40,4.24,0,0.20,1.30,13.90,11.00,20.00,WH-05,136,96,2024-11-28,Active,4.13,0.01,2024-11-09,2025-02-09,Navy,Plastic Bottle,0,True,1,100
PROD-03029,ELE-TV-LG-162,LG Pro TV,LG,Electronics,TV,Global Trade Corp,887.73,1214.28,0,0.27,25.72,126.90,58.60,9.90,WH-02,297,57,2024-03-08,Active,4.03,0.04,2024-02-28,2024-05-12,Red,Plastic,24,True,1,20
PROD-03030,GRO-ORG-KEL-936,Kelloggs Eco Organic,Kelloggs,Groceries,Organic,Elite Wholesale,10.02,12.62,10,0.21,0.41,13.80,16.10,14.30,WH-06,847,56,2025-05-17,Active,4.57,0.02,2025-05-05,2025-07-26,Green,,0,True,1,100
PROD-03031,ELE-HEA-SON-853,Sony Premium Headphone,Sony,Electronics,Headphones,Prime Logistics,43.61,58.53,10,0.25,0.36,18.20,17.10,6.40,WH-02,12,79,2025-07-08,Active,4.95,0.04,2025-06-19,2025-10-02,Navy,,12,True,1,20
PROD-03032,BEA-MAK-LOR-477,LOreal Pro Makeup,,Beauty,Makeup,Apex Distributors,15.34,44.09,10,0.65,0.14,3.40,4.50,10.90,WH-04,1147,69,2025-09-25,Active,4.73,0.05,2025-09-20,2026-02-01,White,Natural Oil,0,True,1,100
PROD-03033,GRO-BEV-KEL-708,Kelloggs Signature Beverage,Kelloggs,Groceries,Beverages,Summit Suppliers,2.63,3.30,15,0.20,1.75,9.00,10.40,28.00,WH-07,256,27,2025-04-17,Active,4.91,0.01,2025-04-07,2025-06-22,Pink,Plastic Bottle,0,True,1,20
PROD-03034,GRO-PAN-QUA-407,Quaker Classic Pantry,Quaker,Groceries,Pantry,Summit Suppliers,1.77,2.20,0,0.20,1.21,13.60,10.40,23.80,WH-03,974,45,2024-11-06,Active,4.56,0.01,2024-10-21,2025-03-27,Grey,Plastic Bottle,0,True,1,5
PROD-03035,GRO-SNA-QUA-105,Quaker Pro Snack,Quaker,Groceries,Snacks,Apex Distributors,2.22,2.86,30,0.22,0.21,13.90,5.70,17.70,WH-09,1292,70,2024-07-04,Active,4.73,0.02,2024-06-20,2024-11-09,,Tin Can,0,True,1,20
PROD-03036,ELE-HEA-SAM-481,Samsung Essential Headphone,Samsung,Electronics,Headphones,Prime Logistics,32.90,43.03,15,0.24,0.20,21.80,17.20,5.10,WH-09,681,57,2025-07-02,Active,4.33,0.04,2025-06-21,2025-09-12,White,Plastic,12,True,1,10
PROD-03037,GRO-ORG-COC-924,Coca-Cola Premium Organic,Coca-Cola,Groceries,Organic,Apex Distributors,13.14,15.73,0,0.16,1.19,17.40,16.40,11.30,WH-10,885,79,2025-03-19,Active,4.23,0.01,2025-03-09,2025-06-09,White,Glass Jar,,True,1,10
PROD-03038,APP-SHO-PUM-862,Puma Classic Shoe,,Apparel,Shoes,Summit Suppliers,48.91,101.90,,0.52,0.64,28.30,23.70,13.00,WH-05,691,32,2025-07-19,Active,4.48,0.21,2025-07-06,2025-09-15,Pink,Denim,3,True,1,20
PROD-03039,HOM-BED-KEU-805,Keurig Essential Bedding,Keurig,Home & Kitchen,Bedding,Global Trade Corp,48.06,72.56,5,0.34,2.22,33.50,44.00,5.20,WH-08,1090,72,2024-06-16,Active,4.95,0.10,2024-06-11,2024-09-03,Pink,Metal,0,True,1,100
PROD-03040,ELE-PHO-DEL-490,Dell Smart Phone,Dell,Electronics,Phones,Apex Distributors,400.32,568.59,,0.30,0.16,14.40,7.20,0.80,WH-08,950,50,2024-01-24,Active,4.09,0.06,2024-01-08,2024-04-11,Beige,Plastic,36,True,1,20
PROD-03041,GRO-SNA-KEL-600,Kelloggs Essential Snack,Kelloggs,Groceries,Snacks,Summit Suppliers,1.76,2.08,5,0.15,0.29,16.20,11.30,19.00,WH-08,1150,47,2024-11-28,Active,4.85,0.01,2024-11-10,2025-02-02,Navy,Glass Jar,0,True,1,100
PROD-03042,APP-JAC-NIK-269,Nike Eco Jacket,,Apparel,Jackets,Prime Logistics,113.64,221.93,0,0.49,1.39,43.50,28.00,5.50,WH-02,1327,81,2024-04-27,Active,4.06,0.14,2024-04-21,2024-09-05,,Cotton,0,True,1,5
PROD-03043,APP-SHO-PUM-207,Puma Ultra Shoe,Puma,Apparel,Shoes,Apex Distributors,41.11,78.47,0,0.48,0.73,28.60,19.40,11.30,WH-02,50,96,2024-02-11,Active,4.31,0.12,2024-01-31,2024-06-28,Green,Cotton,0,True,1,20
PROD-03044,GRO-PAN-HEI-927,Heinz Eco Pantry,Heinz,Groceries,Pantry,Prime Logistics,11.63,14.61,0,0.20,1.42,9.80,9.90,23.00,WH-09,567,24,2024-02-12,Active,3.75,0.01,2024-01-23,2024-04-12,Silver,Tin Can,0,True,1,5
PROD-03045,ELE-TV-BOS-653,Bose Pro TV,,Electronics,TV,Apex Distributors,436.22,623.06,0,0.30,27.65,95.80,70.00,8.30,WH-03,1158,55,2025-02-11,Active,4.67,0.07,2025-02-05,2025-05-13,Navy,Metal,12,True,1,5
PROD-03046,APP-JAC-ZAR-392,Zara Pro Jacket,Zara,Apparel,Jackets,Elite Wholesale,61.37,151.75,0,0.60,0.84,40.60,34.40,4.30,WH-05,129,83,2024-01-21,Active,4.81,0.15,2024-01-05,2024-02-07,Beige,Denim,0,True,1,100
PROD-03047,BEA-HAI-MAY-595,Maybelline Deluxe Haircare,Maybelline,Beauty,Haircare,Prime Logistics,6.32,14.67,0,0.57,0.70,6.30,5.80,21.40,WH-03,212,32,2024-12-23,Active,3.92,0.04,2024-12-10,2025-03-05,White,Natural Oil,0,True,1,20
PROD-03048,BEA-FRA-LOR-110,LOreal Eco Fragrance,LOreal,Beauty,Fragrance,Apex Distributors,67.79,156.65,0,0.57,0.27,11.60,10.70,10.00,WH-07,862,51,2025-09-02,Active,4.53,0.03,2025-08-21,2025-10-16,Black,Organic Compounds,,True,1,5
PROD-03049,APP-JAC-NIK-528,Nike Classic Jacket,Nike,Apparel,Jackets,Prime Logistics,102.78,222.00,0,0.54,1.37,39.50,30.20,3.70,WH-09,1460,22,2025-05-10,Active,3.64,0.17,2025-05-05,2025-09-08,Black,Wool,0,True,1,5
PROD-03050,HOM-BED-KEU-833,Keurig Smart Bedding,Keurig,Home & Kitchen,Bedding,Global Trade Corp,26.93,52.35,30,0.49,2.63,37.50,38.90,12.80,WH-06,1480,74,2025-04-12,Active,4.34,0.06,2025-04-04,2025-06-10,,Ceramic,0,True,1,100
PROD-03051,HOM-BED-SHA-762,Shark Premium Bedding,,Home & Kitchen,Bedding,Apex Distributors,41.17,82.14,0,0.50,1.53,36.70,42.30,8.20,WH-03,698,71,2024-07-23,Discontinued,2.81,0.07,2024-07-11,2024-11-06,Pink,Metal,0,False,1,100
PROD-03052,BEA-SKI-NEU-329,Neutrogena Deluxe Skincare,,Beauty,Skincare,Apex Distributors,9.33,25.33,0,0.63,0.19,4.40,6.30,17.50,WH-07,1236,74,2025-08-23,Active,4.30,0.03,2025-08-08,2025-12-09,Red,Natural Oil,0,True,1,100
PROD-03053,HOM-COO-CUI-289,Cuisinart Smart Cookware,Cuisinart,Home & Kitchen,Cookware,Global Trade Corp,43.73,67.01,10,0.35,3.18,23.20,35.70,16.60,WH-07,1098,43,2024-06-28,Active,4.22,0.07,2024-06-10,2024-11-10,,,12,True,1,100
PROD-03054,APP-JAC-ZAR-438,Zara Premium Jacket,Zara,Apparel,Jackets,Global Trade Corp,66.87,129.89,0,0.49,0.91,37.00,29.70,4.80,WH-07,327,57,2024-05-02,Out of Stock,4.80,0.17,2024-04-24,2024-08-19,White,Wool,0,False,1,5
PROD-03055,APP-JAC-LEV-277,Levis Signature Jacket,,Apparel,Jackets,Summit Suppliers,55.83,120.96,10,0.54,1.19,43.70,29.50,5.80,WH-10,676,31,2025-01-30,Active,3.62,0.13,2025-01-18,2025-04-05,Black,Polyester,0,True,1,5
PROD-03056,APP-JAC-PUM-661,Puma Premium Jacket,,Apparel,Jackets,Global Trade Corp,70.32,158.95,10,0.56,1.01,39.10,35.30,5.60,WH-03,48,57,2024-01-09,Active,4.25,0.14,2024-01-01,2024-04-29,White,,3,True,1,20
PROD-03057,HOM-COO-CUI-691,Cuisinart Signature Cookware,Cuisinart,Home & Kitchen,Cookware,Elite Wholesale,66.72,121.79,0,0.45,0.91,25.40,34.80,12.10,WH-07,1400,59,2025-08-26,Active,4.72,0.05,2025-08-07,2025-10-13,Beige,Ceramic,24,True,1,5
PROD-03058,APP-SHO-H&M-655,H&M Smart Shoe,,Apparel,Shoes,Elite Wholesale,39.56,83.22,10,0.52,0.86,31.10,23.50,12.70,WH-04,526,34,2025-04-29,Active,4.69,0.21,2025-04-21,2025-09-15,Beige,Cotton,3,True,1,10
PROD-03059,GRO-PAN-HEI-920,Heinz Ultra Pantry,Heinz,Groceries,Pantry,Global Trade Corp,3.49,4.50,0,0.22,1.33,11.30,14.90,23.10,WH-07,416,49,2025-04-19,Active,4.20,0.01,2025-04-09,2025-04-30,,Plastic Bottle,0,True,1,20
PROD-03060,ELE-TV-APP-369,Apple Eco TV,Apple,Electronics,TV,Global Trade Corp,963.97,1373.41,,0.30,21.40,101.40,58.70,9.50,WH-02,284,48,2025-10-17,Active,4.07,0.04,2025-10-09,2026-01-07,Pink,Metal,,True,1,5
PROD-03061,HOM-BED-DYS-882,Dyson Smart Bedding,Dyson,Home & Kitchen,Bedding,Prime Logistics,22.25,38.81,,0.43,2.05,42.10,37.50,14.20,WH-09,776,25,2024-04-03,Active,4.15,0.10,2024-03-19,2024-06-30,Pink,Fabric,24,True,1,10
PROD-03062,BEA-SKI-EST-571,Estee Lauder Smart Skincare,Estee Lauder,Beauty,Skincare,Apex Distributors,6.44,17.99,20,0.64,0.10,6.50,4.60,11.90,WH-10,451,53,2025-02-13,Active,4.59,0.03,2025-01-27,2025-06-16,Grey,Natural Oil,0,True,1,100
PROD-03063,APP-SHO-ADI-596,Adidas Smart Shoe,Adidas,Apparel,Shoes,Apex Distributors,60.20,125.81,0,0.52,0.82,29.20,22.00,11.80,WH-01,1415,65,2024-04-07,Active,4.76,0.12,2024-03-28,2024-08-17,Blue,Cotton,0,True,1,5
PROD-03064,BEA-HAI-SEP-617,Sephora Signature Haircare,Sephora,Beauty,Haircare,Global Trade Corp,21.22,54.70,10,0.61,0.72,7.10,8.20,15.10,WH-04,1004,41,2025-11-25,Active,4.51,0.04,2025-11-08,2026-02-25,Blue,Natural Oil,0,True,1,20
PROD-03065,APP-PAN-NIK-750,Nike Smart Pant,Nike,Apparel,Pants,Summit Suppliers,25.41,47.30,5,0.46,0.35,30.60,31.50,2.30,WH-06,449,47,2024-06-30,Active,4.97,0.18,2024-06-20,2024-11-26,Blue,,0,True,1,20
PROD-03066,BEA-SKI-LOR-152,LOreal Premium Skincare,LOreal,Beauty,Skincare,Summit Suppliers,25.44,60.64,0,0.58,0.27,6.10,7.70,8.50,WH-08,233,34,2024-03-15,Discontinued,2.62,0.02,2024-03-02,2024-08-10,Green,Natural Oil,0,False,1,5
PROD-03067,GRO-ORG-KEL-429,Kelloggs Essential Organic,Kelloggs,Groceries,Organic,Global Trade Corp,16.57,20.79,0,0.20,0.24,10.20,13.30,11.50,WH-07,1085,61,2025-05-22,Active,4.40,0.01,2025-05-12,2025-10-02,Silver,Glass Jar,0,True,1,10
PROD-03068,HOM-FUR-CUI-877,Cuisinart Ultra Furniture,,Home & Kitchen,Furniture,Global Trade Corp,295.66,501.78,0,0.41,13.16,100.60,85.00,83.40,WH-08,1105,29,2024-03-06,Out of Stock,3.65,0.07,2024-02-24,2024-03-13,,Wood,0,False,1,5
PROD-03069,BEA-FRA-MAC-687,Mac Classic Fragrance,Mac,Beauty,Fragrance,Apex Distributors,63.27,189.15,15,0.67,0.35,8.00,8.30,15.40,WH-04,628,44,2024-07-17,Active,3.71,0.03,2024-07-02,2024-10-30,Beige,Natural Oil,0,True,1,10
PROD-03070,BEA-FRA-OLA-671,Olay Signature Fragrance,,Beauty,Fragrance,Apex Distributors,88.93,256.96,15,0.65,0.38,8.70,9.50,14.50,WH-02,1200,69,2024-07-28,Active,3.64,0.04,2024-07-11,2024-08-20,Grey,Natural Oil,0,True,1,100
PROD-03071,ELE-TV-HP-736,HP Signature TV,HP,Electronics,TV,Elite Wholesale,375.90,526.86,,0.29,18.34,138.30,77.10,6.30,WH-08,627,55,2025-10-19,Active,4.85,0.04,2025-09-29,2026-01-12,,Metal,36,True,1,100
PROD-03072,BEA-HAI-SEP-499,Sephora Premium Haircare,Sephora,Beauty,Haircare,Global Trade Corp,20.81,55.97,5,0.63,0.72,8.20,7.40,22.70,WH-01,923,98,2024-06-19,Out of Stock,4.84,0.02,2024-06-02,2024-11-05,Red,Organic Compounds,0,False,1,10
PROD-03073,BEA-MAK-SEP-701,Sephora Ultra Makeup,Sephora,Beauty,Makeup,Apex Distributors,11.36,33.49,0,0.66,0.10,3.40,2.50,8.90,WH-07,1272,42,2024-01-14,Active,4.82,0.02,2024-01-08,2024-05-08,Beige,Natural Oil,0,True,1,5
PROD-03074,APP-PAN-ADI-346,Adidas Ultra Pant,Adidas,Apparel,Pants,Global Trade Corp,29.97,57.18,0,0.48,0.44,32.20,32.90,3.30,WH-10,342,66,2025-01-17,Active,3.99,0.20,2025-01-07,2025-03-21,Pink,Polyester,0,True,1,100
PROD-03075,HOM-APP-DYS-528,Dyson Ultra Appliance,Dyson,Home & Kitchen,Appliances,Summit Suppliers,303.81,462.77,10,0.34,6.31,51.50,59.70,69.20,WH-08,1050,85,2024-04-03,Active,4.45,0.09,2024-03-18,2024-07-30,Pink,,12,True,1,100
PROD-03076,HOM-BED-CUI-950,Cuisinart Premium Bedding,Cuisinart,Home & Kitchen,Bedding,Summit Suppliers,44.70,81.35,5,0.45,2.75,35.40,44.40,6.90,WH-07,246,37,2024-10-04,Active,3.71,0.09,2024-09-23,2025-01-11,Navy,Glass,24,True,1,20
PROD-03077,APP-JAC-NIK-772,Nike Ultra Jacket,Nike,Apparel,Jackets,Prime Logistics,118.54,292.93,0,0.60,0.87,42.80,29.60,4.30,WH-02,1267,54,2024-05-06,Active,4.57,0.19,2024-04-26,2024-06-08,Silver,Leather,3,True,1,20
PROD-03078,ELE-LAP-APP-470,Apple Signature Laptop,Apple,Electronics,Laptops,Prime Logistics,575.14,787.69,0,0.27,1.41,31.70,25.30,2.10,WH-04,849,24,2025-11-20,Active,4.93,0.05,2025-11-14,2026-01-10,Grey,Metal,12,True,1,5
PROD-03079,ELE-HEA-SON-658,Sony Signature Headphone,,Electronics,Headphones,Apex Distributors,88.62,120.01,0,0.26,0.10,21.90,17.60,8.20,WH-01,927,64,2025-06-26,Active,4.57,0.04,2025-06-09,2025-11-17,Navy,,12,True,1,10
PROD-03080,APP-SHO-ADI-139,Adidas Deluxe Shoe,Adidas,Apparel,Shoes,Summit Suppliers,72.17,146.27,10,0.51,0.69,33.00,20.60,11.90,WH-06,832,100,2025-06-09,Active,4.43,0.13,2025-05-22,2025-07-24,Green,Wool,0,True,1,100
PROD-03081,ELE-HEA-LG-565,LG Ultra Headphone,LG,Electronics,Headphones,Apex Distributors,87.94,118.26,10,0.26,0.24,20.60,15.60,8.10,WH-01,977,98,2024-11-11,Active,4.27,0.05,2024-10-30,2025-03-22,Green,,12,True,1,10
PROD-03082,BEA-MAK-CLI-185,Clinique Pro Makeup,Clinique,Beauty,Makeup,Prime Logistics,16.08,45.40,25,0.65,0.04,4.20,5.40,5.60,WH-09,538,67,2024-02-21,Active,4.53,0.03,2024-02-11,2024-04-27,Beige,Natural Oil,0,True,1,20
PROD-03083,BEA-MAK-EST-164,Estee Lauder Pro Makeup,Estee Lauder,Beauty,Makeup,Global Trade Corp,13.85,33.03,0,0.58,0.07,2.20,4.70,11.90,WH-05,1011,49,2025-02-07,Active,4.59,0.04,2025-01-25,2025-04-11,Beige,Natural Oil,0,True,1,5
PROD-03084,APP-SHO-H&M-240,H&M Eco Shoe,H&M,Apparel,Shoes,Summit Suppliers,65.93,133.97,0,0.51,1.04,33.40,23.10,12.90,WH-02,1331,76,2025-08-25,Active,4.71,0.13,2025-08-20,2025-10-05,White,Wool,0,True,1,20
PROD-03085,BEA-FRA-LOR-650,LOreal Eco Fragrance,LOreal,Beauty,Fragrance,Elite Wholesale,45.75,110.77,10,0.59,0.26,11.20,7.20,15.10,WH-10,323,91,2024-08-14,Active,4.09,0.03,2024-08-05,2024-11-26,Silver,Natural Oil,0,True,1,20
PROD-03086,BEA-FRA-EST-748,Estee Lauder Eco Fragrance,Estee Lauder,Beauty,Fragrance,Global Trade Corp,99.57,270.42,0,0.63,0.15,7.80,10.00,16.60,WH-09,733,74,2025-01-16,Active,4.81,0.03,2024-12-30,2025-03-13,Grey,Natural Oil,,True,1,10
PROD-03087,BEA-HAI-EST-445,Estee Lauder Ultra Haircare,Estee Lauder,Beauty,Haircare,Elite Wholesale,12.26,35.13,0,0.65,0.50,6.60,5.20,24.00,WH-01,1216,87,2025-03-04,Active,3.79,0.03,2025-02-19,2025-04-19,Silver,Natural Oil,0,True,1,20
PROD-03088,GRO-PAN-KEL-424,Kelloggs Essential Pantry,Kelloggs,Groceries,Pantry,Elite Wholesale,4.36,5.42,15,0.20,0.81,13.60,9.30,21.20,WH-02,484,92,2025-10-04,Active,4.87,0.01,2025-09-19,2025-12-28,Red,Paper Pack,0,True,1,10
PROD-03089,HOM-FUR-KEU-754,Keurig Ultra Furniture,Keurig,Home & Kitchen,Furniture,Apex Distributors,327.10,627.71,0,0.48,18.09,141.50,80.40,57.60,WH-09,469,88,2024-06-26,Active,4.88,0.06,2024-06-09,2024-08-14,Grey,,12,True,1,100
PROD-03090,ELE-HEA-HP-925,HP Essential Headphone,HP,Electronics,Headphones,Elite Wholesale,87.80,109.20,0,0.20,0.25,21.40,16.40,8.70,WH-08,841,79,2025-03-25,Active,4.69,0.05,2025-03-19,2025-08-10,Pink,Metal,,True,1,5
PROD-03091,HOM-BED-WAY-897,Wayfair Smart Bedding,Wayfair,Home & Kitchen,Bedding,Prime Logistics,65.82,107.54,,0.39,2.36,44.40,38.60,7.40,WH-07,1253,55,2025-07-30,Active,4.06,0.08,2025-07-14,2025-08-03,Grey,Wood,24,True,1,10
PROD-03092,BEA-SKI-EST-883,Estee Lauder Eco Skincare,Estee Lauder,Beauty,Skincare,Summit Suppliers,8.70,24.11,0,0.64,0.10,7.70,4.80,18.00,WH-10,557,21,2025-10-12,Discontinued,3.38,0.03,2025-10-06,2025-12-04,Green,Organic Compounds,0,False,1,100
PROD-03093,APP-SHI-PUM-632,Puma Pro Shirt,Puma,Apparel,Shirts,Summit Suppliers,21.60,47.74,0,0.55,0.24,25.80,24.60,1.40,WH-10,280,78,2024-03-29,Active,3.89,0.22,2024-03-12,2024-05-13,Silver,Wool,0,True,1,100
PROD-03094,ELE-LAP-DEL-586,Dell Eco Laptop,,Electronics,Laptops,Prime Logistics,918.31,1168.88,0,0.21,2.08,33.90,20.80,1.60,WH-07,1131,83,2024-10-05,Active,3.63,0.04,2024-09-15,2025-02-27,Green,Metal,24,True,1,10
PROD-03095,ELE-PHO-SAM-317,Samsung Essential Phone,,Electronics,Phones,Apex Distributors,799.46,999.90,15,0.20,0.16,14.70,7.90,0.80,WH-07,571,81,2025-03-20,Active,4.73,0.04,2025-03-07,2025-04-28,Navy,Plastic,,True,1,10
PROD-03096,BEA-HAI-SEP-784,Sephora Pro Haircare,,Beauty,Haircare,Elite Wholesale,26.53,68.43,5,0.61,0.56,9.30,7.80,17.40,WH-10,615,97,2024-05-31,Active,3.68,0.04,2024-05-26,2024-09-30,Black,,0,True,1,20
PROD-03097,ELE-LAP-DEL-325,Dell Essential Laptop,Dell,Electronics,Laptops,Global Trade Corp,1035.32,1246.09,0,0.17,1.47,35.30,22.40,2.30,WH-07,295,56,2025-07-23,Active,3.83,0.06,2025-07-12,2025-11-04,,Metal,24,True,1,5
PROD-03098,GRO-BEV-NES-243,Nestle Classic Beverage,Nestle,Groceries,Beverages,Elite Wholesale,1.58,1.86,15,0.15,2.00,8.70,10.20,19.70,WH-10,742,45,2024-05-13,Active,4.84,0.01,2024-04-26,2024-09-03,White,Glass Jar,0,True,1,20
PROD-03099,APP-SHI-PUM-421,Puma Classic Shirt,Puma,Apparel,Shirts,Elite Wholesale,22.50,41.09,0,0.45,0.22,32.10,25.90,3.00,WH-09,909,35,2025-10-06,Active,4.33,0.18,2025-09-17,2025-11-28,Blue,Denim,0,True,1,20
PROD-03100,ELE-TV-HP-978,HP Pro TV,HP,Electronics,TV,Prime Logistics,328.40,422.81,,0.22,18.44,130.20,71.20,6.60,WH-07,1084,57,2025-03-25,Active,4.64,0.06,2025-03-13,2025-06-16,,Plastic,36,True,1,10
PROD-03101,BEA-FRA-CLI-243,Clinique Ultra Fragrance,Clinique,Beauty,Fragrance,Global Trade Corp,85.15,223.10,,0.62,0.11,10.50,8.30,12.60,WH-06,597,43,2025-01-23,Active,3.84,0.02,2025-01-17,2025-04-11,Silver,Natural Oil,0,True,1,10
PROD-03102,HOM-COO-KEU-440,Keurig Ultra Cookware,Keurig,Home & Kitchen,Cookware,Elite Wholesale,33.96,58.48,0,0.42,0.81,26.10,32.40,21.30,WH-07,308,22,2025-07-16,Active,4.90,0.07,2025-07-01,2025-07-30,Black,Metal,24,True,1,20
PROD-03103,APP-JAC-GAP-762,Gap Deluxe Jacket,Gap,Apparel,Jackets,Summit Suppliers,99.34,193.46,0,0.49,1.05,39.70,31.30,5.50,WH-08,1274,87,2024-09-15,Active,3.98,0.19,2024-09-02,2024-11-01,Blue,Denim,3,True,1,100
PROD-03104,HOM-COO-DYS-650,Dyson Ultra Cookware,Dyson,Home & Kitchen,Cookware,Apex Distributors,54.70,96.26,,0.43,2.47,21.70,24.50,12.20,WH-07,271,69,2025-09-05,Out of Stock,3.78,0.08,2025-08-22,2025-09-21,,Metal,12,False,1,20
PROD-03105,APP-JAC-GAP-470,Gap Ultra Jacket,Gap,Apparel,Jackets,Global Trade Corp,30.53,56.30,0,0.46,1.06,41.20,38.00,4.30,WH-06,1013,23,2025-02-07,Active,4.58,0.16,2025-01-22,2025-02-09,White,Wool,0,True,1,10
PROD-03106,BEA-HAI-CLI-395,Clinique Deluxe Haircare,Clinique,Beauty,Haircare,Summit Suppliers,21.61,61.94,10,0.65,0.42,8.40,9.00,23.80,WH-10,1498,26,2024-12-27,Active,4.76,0.03,2024-12-08,2025-01-01,Grey,Organic Compounds,0,True,1,100
PROD-03107,ELE-TV-BOS-428,Bose Signature TV,Bose,Electronics,TV,Global Trade Corp,720.72,869.32,0,0.17,25.09,120.00,68.70,10.30,WH-06,795,26,2025-05-19,Active,3.77,0.03,2025-05-09,2025-09-27,,Metal,36,True,1,100
PROD-03108,APP-JAC-LEV-188,Levis Deluxe Jacket,Levis,Apparel,Jackets,Apex Distributors,62.30,145.81,0,0.57,0.99,39.20,32.90,5.40,WH-08,55,26,2024-12-26,Active,4.88,0.20,2024-12-15,2025-03-28,Grey,Wool,0,True,1,5
PROD-03109,ELE-HEA-LOG-735,Logitech Smart Headphone,,Electronics,Headphones,Apex Distributors,79.81,108.34,25,0.26,0.17,21.20,14.60,8.90,WH-09,1000,83,2024-01-06,Out of Stock,4.86,0.03,2023-12-18,2024-06-02,Green,Metal,12,False,1,5
PROD-03110,ELE-LAP-HP-425,HP Signature Laptop,HP,Electronics,Laptops,Prime Logistics,724.31,939.07,,0.23,2.13,32.40,22.00,2.40,WH-01,931,37,2025-06-26,Active,4.67,0.06,2025-06-17,2025-09-19,Navy,Plastic,36,True,1,10
PROD-03111,APP-SHO-H&M-415,H&M Signature Shoe,H&M,Apparel,Shoes,Elite Wholesale,98.33,207.00,0,0.53,0.74,32.00,20.60,10.20,WH-05,717,60,2025-08-15,Active,4.15,0.17,2025-08-07,2025-09-28,White,Cotton,0,True,1,10
PROD-03112,GRO-ORG-NES-502,Nestle Pro Organic,Nestle,Groceries,Organic,Prime Logistics,10.04,12.43,0,0.19,0.53,17.60,15.40,13.00,WH-06,66,93,2024-09-12,Active,4.12,0.02,2024-09-03,2024-11-06,White,Glass Jar,0,True,1,5
PROD-03113,GRO-SNA-KRA-568,Kraft Ultra Snack,,Groceries,Snacks,Apex Distributors,4.92,5.75,,0.14,0.22,16.40,6.50,22.00,WH-03,1382,43,2025-07-05,Active,4.99,0.01,2025-06-28,2025-09-19,Red,Plastic Bottle,0,True,1,10
PROD-03114,BEA-FRA-CLI-814,Clinique Pro Fragrance,Clinique,Beauty,Fragrance,Prime Logistics,47.74,108.76,0,0.56,0.37,7.10,6.70,11.90,WH-08,586,51,2024-01-17,Active,4.67,0.02,2024-01-09,2024-05-11,Green,Organic Compounds,,True,1,5
PROD-03115,HOM-FUR-IKE-254,Ikea Pro Furniture,Ikea,Home & Kitchen,Furniture,Elite Wholesale,237.82,456.72,0,0.48,9.24,67.20,41.80,52.70,WH-10,309,21,2025-03-07,Active,4.06,0.07,2025-02-22,2025-04-03,Navy,Ceramic,12,True,1,20
PROD-03116,APP-SHO-NIK-216,Nike Ultra Shoe,Nike,Apparel,Shoes,Summit Suppliers,21.20,47.59,20,0.55,0.76,32.50,21.30,13.30,WH-04,338,38,2024-07-11,Active,4.82,0.16,2024-07-01,2024-10-30,Blue,Leather,0,True,1,100
PROD-03117,HOM-FUR-CAL-103,Calphalon Premium Furniture,Calphalon,Home & Kitchen,Furniture,Apex Distributors,117.98,178.24,,0.34,27.52,137.10,72.90,80.50,WH-10,550,33,2024-12-04,Active,3.86,0.06,2024-11-14,2025-02-05,Green,Wood,0,True,1,5
PROD-03118,HOM-FUR-DYS-333,Dyson Signature Furniture,Dyson,Home & Kitchen,Furniture,Global Trade Corp,144.47,220.42,15,0.34,18.69,96.90,53.50,97.20,WH-04,109,37,2024-03-22,Active,3.98,0.05,2024-03-16,2024-07-28,Beige,Fabric,12,True,1,100
PROD-03119,APP-PAN-ZAR-180,Zara Deluxe Pant,Zara,Apparel,Pants,Summit Suppliers,27.44,63.10,0,0.57,0.32,31.90,28.10,2.30,WH-08,653,23,2024-04-12,Active,4.76,0.13,2024-03-26,2024-07-16,Black,Cotton,3,True,1,10
PROD-03120,HOM-APP-CUI-956,Cuisinart Eco Appliance,Cuisinart,Home & Kitchen,Appliances,Global Trade Corp,244.91,415.29,0,0.41,4.80,36.10,38.70,58.90,WH-05,771,89,2025-05-06,Active,4.23,0.06,2025-05-01,2025-08-31,Black,Wood,24,True,1,20
PROD-03121,HOM-BED-KEU-678,Keurig Eco Bedding,,Home & Kitchen,Bedding,Summit Suppliers,64.21,127.96,0,0.50,2.69,44.90,44.80,8.10,WH-06,1130,35,2024-01-20,Active,4.45,0.07,2024-01-06,2024-01-31,Blue,Fabric,24,True,1,10
